date,open,high,low,close,volume,hold,settle
2025-03-06,75340.0,76960.0,75060.0,76800.0,156436,257990,75960.0
2025-03-07,76720.0,77000.0,76020.0,76120.0,167557,258267,76520.0
2025-03-10,76040.0,76500.0,75620.0,75760.0,106629,256739,76100.0
2025-03-11,75620.0,76020.0,75400.0,75960.0,88034,256599,75660.0
2025-03-12,76100.0,76140.0,75560.0,75600.0,75956,256166,75820.0
2025-03-13,75600.0,75860.0,75300.0,75340.0,71232,258337,75460.0
2025-03-14,75540.0,76040.0,75400.0,75540.0,99360,255256,75720.0
2025-03-17,75780.0,76540.0,75640.0,76240.0,137017,254611,76120.0
2025-03-18,76200.0,76500.0,75220.0,75400.0,134587,256955,75780.0
2025-03-19,75580.0,75580.0,75160.0,75200.0,69936,253930,75380.0
2025-03-20,75220.0,75260.0,73120.0,73260.0,236597,261415,73780.0
2025-03-21,73500.0,73680.0,72420.0,73240.0,153360,256784,73080.0
2025-03-24,73400.0,73840.0,73220.0,73720.0,92617,247653,73560.0
2025-03-25,73720.0,74480.0,73600.0,73800.0,101240,237509,73960.0
2025-03-26,73620.0,74740.0,73620.0,74480.0,113885,226538,74200.0
2025-03-27,74420.0,75020.0,74020.0,74380.0,104899,222920,74500.0
